Product Name,URL,Price(Rs.),Rating(Out of 5 stars),Number of Reviews
URBAN TRIBE Move Travel/Office/Casual/Laptop Backpack,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1OTMxMjc1OTQ4MDU4NDI6MTY3NTM4MDkzODpzcF9idGY6MjAxMDQxNDAyNjQyOTg6OjA6Og&url=%2FURBAN-TRIBE-Move-Backpack-Repellent%2Fdp%2FB0BP1QM6W5%2Fref%3Dsr_1_230_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380938%26sprefix%3Dba%252Caps%252C283%26sr%3D8-230-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1%26smid%3DA385M0TPSNV7VS,798,3.5,10
,,,,
Anti Theft Faux Leather,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3OTY0NTYyMDg5MDg2NTU2OjE2NzUzODA5Mzk6c3BfYXRmX25leHQ6MjAxMDc1NjE2NjcxOTg6OjA6Og&url=%2FAnti-Theft-Faux-Leather-Black%2Fdp%2FB08WLS5XBP%2Fref%3Dsr_1_225_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380939%26sprefix%3Dba%252Caps%252C283%26sr%3D8-225-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,499,3.9,51
"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3OTY0NTYyMDg5MDg2NTU2OjE2NzUzODA5Mzk6c3BfYXRmX25leHQ6MjAxMDQxNDAyNjM2OTg6OjA6Og&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_226_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380939%26sprefix%3Dba%252Caps%252C283%26sr%3D8-226-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA385M0TPSNV7VS,998,3.9,684
"Storite Stylish Small PU Leather Sling Cross Body Travel Office Messenger One Side Shoulder Bag for Men Women(Brown, 20.5x9x16.5cm)",https://www.amazon.in/Storite-Leather-Sling-Bag-Brown/dp/B08TR8RMNH/ref=sr_1_227?crid=2M096C61O4MLT&keywords=bags&qid=1675380939&sprefix=ba%2Caps%2C283&sr=8-227,799,4.1,810
Half Moon Curiosity 35L Travel Laptop College School Backpack Water Resistant Slim Durable Fits 15.6 Inch Laptop Notebook with Rain cover (Navy Blue),https://www.amazon.in/Half-Moon-Curiosity-Backpack-Resistant/dp/B09S3ZK3N1/ref=sr_1_228?crid=2M096C61O4MLT&keywords=bags&qid=1675380939&sprefix=ba%2Caps%2C283&sr=8-228,849,3.7,162
"SACCI MUCCI Women's Rainbow Sling Bag, Handmade Bags for Females - 100% Vegan Leather and Coated Duck canvas Fabric, Lightweight and Durable",https://www.amazon.in/SACCI-MUCCI-Allamanda-Lightweight-SM1-10_magnolia/dp/B09TDNZ88Z/ref=sr_1_229?crid=2M096C61O4MLT&keywords=bags&qid=1675380939&sprefix=ba%2Caps%2C283&sr=8-229,449,4.3,557
Wildcraft 35 Ltrs 18 inch Backpack (11908 Navy_Navy),https://www.amazon.in/Wildcraft-Solid-Backpack-Navy-11908/dp/B07N1D9LX8/ref=sr_1_230?crid=2M096C61O4MLT&keywords=bags&qid=1675380939&sprefix=ba%2Caps%2C283&sr=8-230,"1,246",4.1,577
Blowzy Bags PU Leather 15.6 inch Laptop Shoulder Messenger Sling Office Bag for Men & Women (Tan),https://www.amazon.in/Blowzy-Bags-Leather-Shoulder-Messenger/dp/B08M25YYRR/ref=sr_1_231?crid=2M096C61O4MLT&keywords=bags&qid=1675380939&sprefix=ba%2Caps%2C283&sr=8-231,527,4.0,902
Aristocrat Spark 53cm Polyester Small Red Duffle Bag,https://www.amazon.in/Aristocrat-Spark-Polyester-Small-Duffle/dp/B0B6CF261N/ref=sr_1_232?crid=2M096C61O4MLT&keywords=bags&qid=1675380939&sprefix=ba%2Caps%2C283&sr=8-232,"1,099",4.3,59
BROGBUS Leather Men Bag Business Messenger,https://www.amazon.in/BROGBUS-Business-Messenger-Sling-10-05inch/dp/B09QLD9GJY/ref=sr_1_233?crid=2M096C61O4MLT&keywords=bags&qid=1675380939&sprefix=ba%2Caps%2C283&sr=8-233,989,4.1,367
Wildcraft 29.5 Ltrs Green Casual Backpack (11650-Green),https://www.amazon.in/Wildcraft-Green-Casual-Backpack-11650-Green/dp/B079DV66TY/ref=sr_1_234?crid=2M096C61O4MLT&keywords=bags&qid=1675380939&sprefix=ba%2Caps%2C283&sr=8-234,990,4.2,310
"Chris & Kate 42ltr Navy-Red Comfortable Casual, School Backpack",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3OTY0NTYyMDg5MDg2NTU2OjE2NzUzODA5Mzk6c3BfbXRmOjIwMDkxNzAyMDkzMTk4OjowOjo&url=%2FChris-Kate-Navy-Red-Comfortable-Backpack%2Fdp%2FB0BKWF2Q38%2Fref%3Dsr_1_235_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380939%26sprefix%3Dba%252Caps%252C283%26sr%3D8-235-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,549,,
NORTH ZONE 30 ltrs ( Cms) backpack(INVALID DATA_grey),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3OTY0NTYyMDg5MDg2NTU2OjE2NzUzODA5Mzk6c3BfbXRmOjIwMDgyMzk3MjEzODk4OjowOjo&url=%2FNORTH-ZONE-backpack-INVALID-DATA_grey%2Fdp%2FB0BH8S9QGH%2Fref%3Dsr_1_236_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380939%26sprefix%3Dba%252Caps%252C283%26sr%3D8-236-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,599,3.7,33
F Gear Lattitude Blue Navy Orange Sports Waist Bag (3686),https://www.amazon.in/F-Gear-Lattitude-Blue-Navy-Orange-Sports-Waist-Bag/dp/B08NYH3WJD/ref=sr_1_237?crid=2M096C61O4MLT&keywords=bags&qid=1675380939&sprefix=ba%2Caps%2C283&sr=8-237,449,4.3,153
Truvic Polyster Black Light Weight Laptop Bag 30 ltrs Laptop Backpack for Upto 15.6 inch Laptop (Black),https://www.amazon.in/Aavishkar-Polyster-Weight-Laptop-Backpack/dp/B08DLL3794/ref=sr_1_238?crid=2M096C61O4MLT&keywords=bags&qid=1675380939&sprefix=ba%2Caps%2C283&sr=8-238,599,3.4,629
CRALOFT Polyester Side Bag For Men/Sling Bag/Crossbody Tablet Messenger Bag For Office Business Travel (Extra Spacious),https://www.amazon.in/Polyester-Crossbody-Messenger-Business-Spacious/dp/B09TL193PL/ref=sr_1_239?crid=2M096C61O4MLT&keywords=bags&qid=1675380939&sprefix=ba%2Caps%2C283&sr=8-239,529,4.3,272
"Gear Alphamount 45L Water Resistant Trekking Travel Rucksack for Men,Women - Black Yellow",https://www.amazon.in/Gear-Alphamount-Trekking-Black-Yellow-RKSALPAMT0112/dp/B097KFYPCG/ref=sr_1_240?crid=2M096C61O4MLT&keywords=bags&qid=1675380939&sprefix=ba%2Caps%2C283&sr=8-240,849,4.0,319
GOCART WITH G LOGO Laptop Backpack Casual Daypacks Briefcase Convertible Business Travel Rucksack with USB Charging Port Large College School Bookbag Computer Laptop Bag,https://www.amazon.in/GOCART-LOGO-Backpack-Briefcase-Convertible/dp/B0822H451W/ref=sr_1_241?crid=2M096C61O4MLT&keywords=bags&qid=1675380939&sprefix=ba%2Caps%2C283&sr=8-241,"1,499",3.9,1296
Hidesign Women Sling Bag (Black),https://www.amazon.in/Isle-Locada-Hidesign-Womens-Sling/dp/B07L6NX9WV/ref=sr_1_242?crid=2M096C61O4MLT&keywords=bags&qid=1675380939&sprefix=ba%2Caps%2C283&sr=8-242,"1,999",4.3,225
Gear Vintage2 28L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Black,https://www.amazon.in/Gear-Vintage2-Leather-Backpack-LBPVG2LTH0101/dp/B07G44G1DC/ref=sr_1_243?crid=2M096C61O4MLT&keywords=bags&qid=1675380939&sprefix=ba%2Caps%2C283&sr=8-243,999,4.4,1633
"NIVIA ‘Ball Carrying Bag’ for 9 Balls, Polyester, Black",https://www.amazon.in/Nivia-783-Polyester-Carrying-Balls/dp/B072KWMD1F/ref=sr_1_244?crid=2M096C61O4MLT&keywords=bags&qid=1675380939&sprefix=ba%2Caps%2C283&sr=8-244,566,4.4,66
"COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3OTY0NTYyMDg5MDg2NTU2OjE2NzUzODA5Mzk6c3BfYnRmOjIwMDQzMzIxMTM2NjA2OjowOjo&url=%2FCOSMUS-Multipurpose-Backpack-Bag-compartment%2Fdp%2FB078JVT384%2Fref%3Dsr_1_245_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380939%26sprefix%3Dba%252Caps%252C283%26sr%3D8-245-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"1,196",4.2,2166
URBAN TRIBE Move Travel/Office/Casual/Laptop Backpack,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3OTY0NTYyMDg5MDg2NTU2OjE2NzUzODA5Mzk6c3BfYnRmOjIwMTA0MTQwMjY0Mjk4OjowOjo&url=%2FURBAN-TRIBE-Move-Backpack-Repellent%2Fdp%2FB0BP1QM6W5%2Fref%3Dsr_1_246_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380939%26sprefix%3Dba%252Caps%252C283%26sr%3D8-246-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1%26smid%3DA385M0TPSNV7VS,798,3.5,10
,,,,
Anti Theft Faux Leather,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMTI0NDQ0MTgzMjQ1NzE1OjE2NzUzODA5NDg6c3BfYXRmX25leHQ6MjAxMDc1NjE2NjcxOTg6OjA6Og&url=%2FAnti-Theft-Faux-Leather-Black%2Fdp%2FB08WLS5XBP%2Fref%3Dsr_1_241_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380948%26sprefix%3Dba%252Caps%252C283%26sr%3D8-241-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,499,3.9,51
"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMTI0NDQ0MTgzMjQ1NzE1OjE2NzUzODA5NDg6c3BfYXRmX25leHQ6MjAxMDQxNDAyNjM2OTg6OjA6Og&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_242_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380948%26sprefix%3Dba%252Caps%252C283%26sr%3D8-242-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA385M0TPSNV7VS,998,3.9,684
"WALKENT 15.6"" Waterproof Anti-Theft Laptop Bag 27L (Model - Craft, Black) Expandable, External USB for Office, College, Men, Women",https://www.amazon.in/WALKENT-Craft-Laptop-Bag-Anti-Theft/dp/B0978JT5HR/ref=sr_1_243?crid=2M096C61O4MLT&keywords=bags&qid=1675380948&sprefix=ba%2Caps%2C283&sr=8-243,"2,365",4.2,357
Lavie Women's Broxa Flap Over Sling Bag | Ladies Purse Handbag,https://www.amazon.in/Lavie-Broxa-Flap-Womens-Sling/dp/B08QTF8RPM/ref=sr_1_244?crid=2M096C61O4MLT&keywords=bags&qid=1675380948&sprefix=ba%2Caps%2C283&sr=8-244,"1,217",4.2,5531
wooum Water Resistant Material Sling Bag/One Side Bag/Shoulder Bag/Messenger Bag/Office Messenger Bag/Travel Side Bag with 14.1 Inch Laptop Compartment -,https://www.amazon.in/wooum-Resistant-Material-Messenger-Compartment/dp/B0BQFHN15L/ref=sr_1_245?crid=2M096C61O4MLT&keywords=bags&qid=1675380948&sprefix=ba%2Caps%2C283&sr=8-245,474.,4.0,201
TULMAN Canvas Travel Sling Bag Cross Body One side Shoulder College Bag for Men & Women - 30 x 13 x 26 CM - Olive Green,https://www.amazon.in/TULMAN-Stylish-Messenger-Shoulder-Bag/dp/B07Q74QLHT/ref=sr_1_246?crid=2M096C61O4MLT&keywords=bags&qid=1675380948&sprefix=ba%2Caps%2C283&sr=8-246,799,4.1,366
HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (All) (Navy Blue & Sky Blue),https://www.amazon.in/HEROZ-Backpack-Resistant-Durable-Notebook/dp/B08BYQZYYC/ref=sr_1_247?crid=2M096C61O4MLT&keywords=bags&qid=1675380948&sprefix=ba%2Caps%2C283&sr=8-247,"1,424",4.3,7643
Szeentp 34Ltr Casual Waterproof 18 Inch Black Laptop Bag/Backpack for Men Women Boys with Free Rain Cover,https://www.amazon.in/Szeentp-Casual-Waterproof-Laptop-Backpack/dp/B097YB4C76/ref=sr_1_248?crid=2M096C61O4MLT&keywords=bags&qid=1675380948&sprefix=ba%2Caps%2C283&sr=8-248,355,1.0,1
"PUJI Travel Duffel Bag, overnight shoulder Bag, weekender carry on for women, Women's travel bags Shoulder Weekender Overnight Bag for Women, sports Gym Bag, Sports Tote Gym Bag, workout duffel bag (SIMPLE BAG)( Multicolor )",https://www.amazon.in/PUJI-Bag-overnight-weekender-Multicolor/dp/B0B3RTVM2J/ref=sr_1_249?crid=2M096C61O4MLT&keywords=bags&qid=1675380948&sprefix=ba%2Caps%2C283&sr=8-249,549,3.9,149
NORTH ZONE Business Waterproof School Bags Bagpack Travel Laptop Shoulder Backpack Anti Theft Backpack for College Travel Outdoor Grey,https://www.amazon.in/Business-Waterproof-Bagpack-Shoulder-Backpack/dp/B09SD9ZWFG/ref=sr_1_250?crid=2M096C61O4MLT&keywords=bags&qid=1675380948&sprefix=ba%2Caps%2C283&sr=8-250,854,3.2,13
"Chris & Kate Grey 16 Ltrs Water Resistant Polyester Backpack for School | College | With Laptop Compartment,",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMTI0NDQ0MTgzMjQ1NzE1OjE2NzUzODA5NDg6c3BfbXRmOjIwMDkxNzAyMDkzMzk4OjowOjo&url=%2FChris-Kate-Resistant-Polyester-Compartment%2Fdp%2FB0BKZL5ZR2%2Fref%3Dsr_1_251_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380948%26sprefix%3Dba%252Caps%252C283%26sr%3D8-251-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,425,,
"Chris & Kate 42ltr Navy-Red Comfortable Casual, School Backpack",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMTI0NDQ0MTgzMjQ1NzE1OjE2NzUzODA5NDg6c3BfbXRmOjIwMDkxNzAyMDkzMTk4OjowOjo&url=%2FChris-Kate-Navy-Red-Comfortable-Backpack%2Fdp%2FB0BKWF2Q38%2Fref%3Dsr_1_252_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380948%26sprefix%3Dba%252Caps%252C283%26sr%3D8-252-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,549,,
Skybags New Neon 30 L Backpack (Green),https://www.amazon.in/Skybags-New-Neon-Backpack-Green/dp/B07SSDP8D5/ref=sr_1_253?crid=2M096C61O4MLT&keywords=bags&qid=1675380948&sprefix=ba%2Caps%2C283&sr=8-253,990,4.1,649
Gear Compact Business 18L Water Resistant Laptop Bag/Backpack/Office Bag For Men/Women - Indiaink,https://www.amazon.in/Gear-Compact-Business-Backpack-BUSCOMPACT052/dp/B08D76WDTV/ref=sr_1_254?crid=2M096C61O4MLT&keywords=bags&qid=1675380948&sprefix=ba%2Caps%2C283&sr=8-254,774,4.2,1071
The Westzone Regular Hi Storage 25 L Waterproof Rain Cover Laptop Backpack (Navy Blue Ct),https://www.amazon.in/regular-waterproof-storage-college-Backpack/dp/B08BYSL2ZT/ref=sr_1_255?crid=2M096C61O4MLT&keywords=bags&qid=1675380948&sprefix=ba%2Caps%2C283&sr=8-255,499,3.9,962
Jute Cottage Jute Bags for Lunch for Women and Men | Jute Grocery Bag | Jute Carry Bag | Jute Tiffin Bags | Jute Bags with Zip | Printed Jute Bag | Warli Print | Blue,https://www.amazon.in/Jute-Cottage-Zipper-Warli-Lunch/dp/B07JHVH7XP/ref=sr_1_256?crid=2M096C61O4MLT&keywords=bags&qid=1675380948&sprefix=ba%2Caps%2C283&sr=8-256,329,,
DEIN KLEIDER Nylon Cross Body Travel Mobile Pouch Sling Messenger Bag for Women,https://www.amazon.in/Kleider-Nylon-Travel-Mobile-Messenger/dp/B08V5B5G14/ref=sr_1_257?crid=2M096C61O4MLT&keywords=bags&qid=1675380948&sprefix=ba%2Caps%2C283&sr=8-257,259,4.2,1330
Lino Perros Backpack,https://www.amazon.in/Lino-Perros-Women-Colored-Backpack/dp/B084TPL24S/ref=sr_1_258?crid=2M096C61O4MLT&keywords=bags&qid=1675380948&sprefix=ba%2Caps%2C283&sr=8-258,"1,469",4.4,173
ASTRID Women's Round Sling Bag with Pompoms (Brown),https://www.amazon.in/ASTRID-Womens-Round-Sling-Pompoms/dp/B08VS8JBNK/ref=sr_1_259?crid=2M096C61O4MLT&keywords=bags&qid=1675380948&sprefix=ba%2Caps%2C283&sr=8-259,499,4.4,295
Aristocrat Draw-Pack 15L Unisex Grey Laptop Bags,https://www.amazon.in/Aristocrat-Draw-Pack-Unisex-Grey-Laptop/dp/B0B5YGP1BV/ref=sr_1_260?crid=2M096C61O4MLT&keywords=bags&qid=1675380948&sprefix=ba%2Caps%2C283&sr=8-260,450.,4.0,7
"COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMTI0NDQ0MTgzMjQ1NzE1OjE2NzUzODA5NDg6c3BfYnRmOjIwMDQzMzIxMTM2NjA2OjowOjo&url=%2FCOSMUS-Multipurpose-Backpack-Bag-compartment%2Fdp%2FB078JVT384%2Fref%3Dsr_1_261_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380948%26sprefix%3Dba%252Caps%252C283%26sr%3D8-261-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"1,196",4.2,2166
URBAN TRIBE Move Travel/Office/Casual/Laptop Backpack,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMTI0NDQ0MTgzMjQ1NzE1OjE2NzUzODA5NDg6c3BfYnRmOjIwMTA0MTQwMjY0Mjk4OjowOjo&url=%2FURBAN-TRIBE-Move-Backpack-Repellent%2Fdp%2FB0BP1QM6W5%2Fref%3Dsr_1_262_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380948%26sprefix%3Dba%252Caps%252C283%26sr%3D8-262-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1%26smid%3DA385M0TPSNV7VS,798,3.5,10
,,,,
Anti Theft Faux Leather,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4Nzc3NzU1NDg3NDE3MzYxOjE2NzUzODA5NTU6c3BfYXRmX25leHQ6MjAxMDc1NjE2NjcxOTg6OjA6Og&url=%2FAnti-Theft-Faux-Leather-Black%2Fdp%2FB08WLS5XBP%2Fref%3Dsr_1_257_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380955%26sprefix%3Dba%252Caps%252C283%26sr%3D8-257-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,499,3.9,51
NORTH ZONE 30 ltrs ( Cms) backpack(INVALID DATA_grey),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4Nzc3NzU1NDg3NDE3MzYxOjE2NzUzODA5NTU6c3BfYXRmX25leHQ6MjAwODIzOTcyMTM4OTg6OjA6Og&url=%2FNORTH-ZONE-backpack-INVALID-DATA_grey%2Fdp%2FB0BH8S9QGH%2Fref%3Dsr_1_258_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380955%26sprefix%3Dba%252Caps%252C283%26sr%3D8-258-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,599,3.7,33
Harissons Bags Super EG 34Ltrs Polyester 15.6 inch Laptop Backpacks for Men and Women (Black Navy Blue Green),https://www.amazon.in/Harissons-Super-EG-Laptop-Backpack/dp/B075V1WJ5M/ref=sr_1_259?crid=2M096C61O4MLT&keywords=bags&qid=1675380955&sprefix=ba%2Caps%2C283&sr=8-259,991,3.8,72
ZOUK Orange Wave Printed Handmade Vegan Leather Women's Office Bag for 15.6 inch Laptop with Double Handles - Tidalwave,https://www.amazon.in/Business-Shoulder-Leather-Material-Resistant/dp/B07MH9SV9L/ref=sr_1_260?crid=2M096C61O4MLT&keywords=bags&qid=1675380955&sprefix=ba%2Caps%2C283&sr=8-260,"1,699",4.4,1693
ADISA 15.6 inch Laptop Backpack Office Bag College Travel Back Pack 32 Ltrs BP032 (Teal-Red),https://www.amazon.in/ADISA-litres-Laptop-Backpack-Earphone/dp/B08RWCLFHY/ref=sr_1_261?crid=2M096C61O4MLT&keywords=bags&qid=1675380955&sprefix=ba%2Caps%2C283&sr=8-261,499,4.0,159
KILLER Polyester Backpack - Checkers 29 Ltr Office Laptop Backpack,https://www.amazon.in/Killer-Grey-Polyester-Backpack-Checkers/dp/B07VF5V55Y/ref=sr_1_262?crid=2M096C61O4MLT&keywords=bags&qid=1675380955&sprefix=ba%2Caps%2C283&sr=8-262,"1,315",4.3,686
Tommy Hilfiger Sargi Unisex Polyester 15 Inch Laptop Backpack Black,https://www.amazon.in/Tommy-Hilfiger-Unisex-Polyester-Backpack/dp/B0BDSCSDM8/ref=sr_1_263?crid=2M096C61O4MLT&keywords=bags&qid=1675380955&sprefix=ba%2Caps%2C283&sr=8-263,"2,009",2.6,2
"Amazon Basics - Laptop Backpack/College Bag/Travel Bag for 15.6-inch Laptop, Water-Resistant, Casual",https://www.amazon.in/Amazon-Basics-Professional-Backpack-15-inch-Laptop/dp/B09W4WB3K5/ref=sr_1_264?crid=2M096C61O4MLT&keywords=bags&qid=1675380955&sprefix=ba%2Caps%2C283&sr=8-264,"1,799",1.0,1
NORTH ZONE Business Waterproof School Bags Bagpack Travel Laptop Shoulder Backpack Anti Theft Backpack for College Travel Outdoor Grey,https://www.amazon.in/Business-Waterproof-Bagpack-Shoulder-Backpack/dp/B09SD9ZWFG/ref=sr_1_265?crid=2M096C61O4MLT&keywords=bags&qid=1675380955&sprefix=ba%2Caps%2C283&sr=8-265,854,3.2,13
Skybags New Neon 30 L Backpack (Green),https://www.amazon.in/Skybags-New-Neon-Backpack-Green/dp/B07SSDP8D5/ref=sr_1_266?crid=2M096C61O4MLT&keywords=bags&qid=1675380955&sprefix=ba%2Caps%2C283&sr=8-266,990,4.1,649
Cosmus Darwin 29 litres Office Backpack - Sleek Everyday use Backpack - Black,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4Nzc3NzU1NDg3NDE3MzYxOjE2NzUzODA5NTU6c3BfbXRmOjIwMDIxMTk5MDEwODA2OjowOjo&url=%2FCOSMUS-Polyester-Black-Laptop-Backpack%2Fdp%2FB01FU4B9JG%2Fref%3Dsr_1_267_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380955%26sprefix%3Dba%252Caps%252C283%26sr%3D8-267-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"1,159",4.3,9844
"Chris & Kate 42ltr Navy-Red Comfortable Casual, School Backpack",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4Nzc3NzU1NDg3NDE3MzYxOjE2NzUzODA5NTU6c3BfbXRmOjIwMDkxNzAyMDkzMTk4OjowOjo&url=%2FChris-Kate-Navy-Red-Comfortable-Backpack%2Fdp%2FB0BKWF2Q38%2Fref%3Dsr_1_268_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675380955%26sprefix%3Dba%252Caps%252C283%26sr%3D8-268-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,549,,
Baggit Women's Laptop Bag - Large (Blue),https://www.amazon.in/Baggit-Womens-Laptop-Bag-Large/dp/B0BNTL7Z7J/ref=sr_1_269?crid=2M096C61O4MLT&keywords=bags&qid=1675380955&sprefix=ba%2Caps%2C283&sr=8-269,"1,217",5.0,1
Red Lemon Swisslook Polyester Bange Series 45L 15.6-inch Laptop Bags Backpack for Men and Women Waterproof USB Anti Theft Travel Backpack,https://www.amazon.in/Swisslook-Polyester-15-6-inch-Backpack-Waterproof/dp/B07XYTZP4Z/ref=sr_1_270?crid=2M096C61O4MLT&keywords=bags&qid=1675380955&sprefix=ba%2Caps%2C283&sr=8-270,"2,849",4.3,1256
ALIZA Women's Tote Bag,https://www.amazon.in/ALIZA-Womens-Tote-Bag-Black/dp/B08JJ8RQNR/ref=sr_1_271?crid=2M096C61O4MLT&keywords=bags&qid=1675380955&sprefix=ba%2Caps%2C283&sr=8-271,426,4.0,7624
Double R Bags Big Heavy Duty Large Eco Waterproof Cotton Canvas Cloth Grocery Shopping Bag for Men Ladies Vegetable Milk Fruits with Hand Carry Handle Lunch Box Jhola Tote Bags (Cat) (1),https://www.amazon.in/Double-Waterproof-Grocery-Shopping-Vegetable/dp/B09XF7VXRT/ref=sr_1_272?crid=2M096C61O4MLT&keywords=bags&qid=1675380955&sprefix=ba%2Caps%2C283&sr=8-272,299,4.3,195
ALIGO Unicorn Waist Bag :- Unicorn Fur Plush Fuzzy Waist Bag Fanny Pack Waist Bag Cute Bum Bag for Kids Girls Boys,https://www.amazon.in/ALIGO-Unicorn-Waist-Bag-Plush/dp/B0BQ3BTVH2/ref=sr_1_273?crid=2M096C61O4MLT&keywords=bags&qid=1675380955&sprefix=ba%2Caps%2C283&sr=8-273,339,,
The Westzone Regular Hi Storage 25 L Waterproof Rain Cover Laptop Backpack (Navy Blue Ct),https://www.amazon.in/regular-waterproof-storage-college-Backpack/dp/B08BYSL2ZT/ref=sr_1_274?crid=2M096C61O4MLT&keywords=bags&qid=1675380955&sprefix=ba%2Caps%2C283&sr=8-274,499,3.9,962
Szeentp 34Ltr Casual Waterproof 18 Inch Black Laptop Bag/Backpack for Men Women Boys with Free Rain Cover,https://www.amazon.in/Szeentp-Casual-Waterproof-Laptop-Backpack/dp/B097YB4C76/ref=sr_1_275?crid=2M096C61O4MLT&keywords=bags&qid=1675380955&sprefix=ba%2Caps%2C283&sr=8-275,355,1.0,1
OOL BAG Anti Theft Backpack Bag Hard Case15.6 Inch Laptop Business with USB Charging Port and Water Repellent Bag for Men Women,https://www.amazon.in/BAGELLO-Anti-Theft-Backpack-Repellent/dp/B09MHX1PZJ/ref=sr_1_276?crid=2M096C61O4MLT&keywords=bags&qid=1675380955&sprefix=ba%2Caps%2C283&sr=8-276,550,3.7,92
